"","AGE","AREA_KM2","NAME","POP","FIPS","time","SEX","abs_pop"
"1",0,9326410,"China",-8499084,"CH",2010,"Male",8499084
"2",1,9326410,"China",-8518955,"CH",2010,"Male",8518955
"3",2,9326410,"China",-8507974,"CH",2010,"Male",8507974
"4",3,9326410,"China",-8429225,"CH",2010,"Male",8429225
"5",4,9326410,"China",-8307210,"CH",2010,"Male",8307210
"6",5,9326410,"China",-8134146,"CH",2010,"Male",8134146
"7",6,9326410,"China",-8014190,"CH",2010,"Male",8014190
"8",7,9326410,"China",-8020255,"CH",2010,"Male",8020255
"9",8,9326410,"China",-8146095,"CH",2010,"Male",8146095
"10",9,9326410,"China",-8362224,"CH",2010,"Male",8362224
"11",10,9326410,"China",-8636338,"CH",2010,"Male",8636338
"12",11,9326410,"China",-8963166,"CH",2010,"Male",8963166
"13",12,9326410,"China",-9310729,"CH",2010,"Male",9310729
"14",13,9326410,"China",-9652080,"CH",2010,"Male",9652080
"15",14,9326410,"China",-10202141,"CH",2010,"Male",10202141
"16",15,9326410,"China",-10642646,"CH",2010,"Male",10642646
"17",16,9326410,"China",-10755719,"CH",2010,"Male",10755719
"18",17,9326410,"China",-10728108,"CH",2010,"Male",10728108
"19",18,9326410,"China",-10969159,"CH",2010,"Male",10969159
"20",19,9326410,"China",-11505085,"CH",2010,"Male",11505085
"21",20,9326410,"China",-15120232,"CH",2010,"Male",15120232
"22",21,9326410,"China",-13086150,"CH",2010,"Male",13086150
"23",22,9326410,"China",-12707404,"CH",2010,"Male",12707404
"24",23,9326410,"China",-13386531,"CH",2010,"Male",13386531
"25",24,9326410,"China",-11272559,"CH",2010,"Male",11272559
"26",25,9326410,"China",-10118395,"CH",2010,"Male",10118395
"27",26,9326410,"China",-10063199,"CH",2010,"Male",10063199
"28",27,9326410,"China",-10261388,"CH",2010,"Male",10261388
"29",28,9326410,"China",-12256918,"CH",2010,"Male",12256918
"30",29,9326410,"China",-9259990,"CH",2010,"Male",9259990
"31",30,9326410,"China",-9575608,"CH",2010,"Male",9575608
"32",31,9326410,"China",-9582773,"CH",2010,"Male",9582773
"33",32,9326410,"China",-9330228,"CH",2010,"Male",9330228
"34",33,9326410,"China",-9573158,"CH",2010,"Male",9573158
"35",34,9326410,"China",-10096363,"CH",2010,"Male",10096363
"36",35,9326410,"China",-10656683,"CH",2010,"Male",10656683
"37",36,9326410,"China",-11542810,"CH",2010,"Male",11542810
"38",37,9326410,"China",-12080830,"CH",2010,"Male",12080830
"39",38,9326410,"China",-12290022,"CH",2010,"Male",12290022
"40",39,9326410,"China",-13164831,"CH",2010,"Male",13164831
"41",40,9326410,"China",-13038272,"CH",2010,"Male",13038272
"42",41,9326410,"China",-13601669,"CH",2010,"Male",13601669
"43",42,9326410,"China",-12333796,"CH",2010,"Male",12333796
"44",43,9326410,"China",-11395207,"CH",2010,"Male",11395207
"45",44,9326410,"China",-12411804,"CH",2010,"Male",12411804
"46",45,9326410,"China",-12051827,"CH",2010,"Male",12051827
"47",46,9326410,"China",-12370805,"CH",2010,"Male",12370805
"48",47,9326410,"China",-13289456,"CH",2010,"Male",13289456
"49",48,9326410,"China",-7725292,"CH",2010,"Male",7725292
"50",49,9326410,"China",-5530301,"CH",2010,"Male",5530301
"51",50,9326410,"China",-7074516,"CH",2010,"Male",7074516
"52",51,9326410,"China",-7050993,"CH",2010,"Male",7050993
"53",52,9326410,"China",-9324199,"CH",2010,"Male",9324199
"54",53,9326410,"China",-8836179,"CH",2010,"Male",8836179
"55",54,9326410,"China",-8411046,"CH",2010,"Male",8411046
"56",55,9326410,"China",-9223407,"CH",2010,"Male",9223407
"57",56,9326410,"China",-8612743,"CH",2010,"Male",8612743
"58",57,9326410,"China",-8023809,"CH",2010,"Male",8023809
"59",58,9326410,"China",-7806654,"CH",2010,"Male",7806654
"60",59,9326410,"China",-6656201,"CH",2010,"Male",6656201
"61",60,9326410,"China",-7068073,"CH",2010,"Male",7068073
"62",61,9326410,"China",-5907976,"CH",2010,"Male",5907976
"63",62,9326410,"China",-5562787,"CH",2010,"Male",5562787
"64",63,9326410,"China",-5285866,"CH",2010,"Male",5285866
"65",64,9326410,"China",-4752754,"CH",2010,"Male",4752754
"66",65,9326410,"China",-4465224,"CH",2010,"Male",4465224
"67",66,9326410,"China",-4189346,"CH",2010,"Male",4189346
"68",67,9326410,"China",-3886100,"CH",2010,"Male",3886100
"69",68,9326410,"China",-3867124,"CH",2010,"Male",3867124
"70",69,9326410,"China",-3728941,"CH",2010,"Male",3728941
"71",70,9326410,"China",-3483782,"CH",2010,"Male",3483782
"72",71,9326410,"China",-3265557,"CH",2010,"Male",3265557
"73",72,9326410,"China",-3255664,"CH",2010,"Male",3255664
"74",73,9326410,"China",-3045458,"CH",2010,"Male",3045458
"75",74,9326410,"China",-2873329,"CH",2010,"Male",2873329
"76",75,9326410,"China",-2616516,"CH",2010,"Male",2616516
"77",76,9326410,"China",-2485447,"CH",2010,"Male",2485447
"78",77,9326410,"China",-2279772,"CH",2010,"Male",2279772
"79",78,9326410,"China",-1922640,"CH",2010,"Male",1922640
"80",79,9326410,"China",-1731631,"CH",2010,"Male",1731631
"81",80,9326410,"China",-1586773,"CH",2010,"Male",1586773
"82",81,9326410,"China",-1281090,"CH",2010,"Male",1281090
"83",82,9326410,"China",-1164475,"CH",2010,"Male",1164475
"84",83,9326410,"China",-909526,"CH",2010,"Male",909526
"85",84,9326410,"China",-758269,"CH",2010,"Male",758269
"86",85,9326410,"China",-657775,"CH",2010,"Male",657775
"87",86,9326410,"China",-510563,"CH",2010,"Male",510563
"88",87,9326410,"China",-368156,"CH",2010,"Male",368156
"89",88,9326410,"China",-291065,"CH",2010,"Male",291065
"90",89,9326410,"China",-214456,"CH",2010,"Male",214456
"91",90,9326410,"China",-158538,"CH",2010,"Male",158538
"92",91,9326410,"China",-99528,"CH",2010,"Male",99528
"93",92,9326410,"China",-69360,"CH",2010,"Male",69360
"94",93,9326410,"China",-46748,"CH",2010,"Male",46748
"95",94,9326410,"China",-30103,"CH",2010,"Male",30103
"96",95,9326410,"China",-18804,"CH",2010,"Male",18804
"97",96,9326410,"China",-12152,"CH",2010,"Male",12152
"98",97,9326410,"China",-6476,"CH",2010,"Male",6476
"99",98,9326410,"China",-3622,"CH",2010,"Male",3622
"100",99,9326410,"China",-1978,"CH",2010,"Male",1978
"101",100,9326410,"China",-2141,"CH",2010,"Male",2141
"102",0,9326410,"China",-8525098,"CH",2011,"Male",8525098
"103",1,9326410,"China",-8483708,"CH",2011,"Male",8483708
"104",2,9326410,"China",-8509344,"CH",2011,"Male",8509344
"105",3,9326410,"China",-8500914,"CH",2011,"Male",8500914
"106",4,9326410,"China",-8423806,"CH",2011,"Male",8423806
"107",5,9326410,"China",-8302618,"CH",2011,"Male",8302618
"108",6,9326410,"China",-8129879,"CH",2011,"Male",8129879
"109",7,9326410,"China",-8010148,"CH",2011,"Male",8010148
"110",8,9326410,"China",-8016376,"CH",2011,"Male",8016376
"111",9,9326410,"China",-8142359,"CH",2011,"Male",8142359
"112",10,9326410,"China",-8358612,"CH",2011,"Male",8358612
"113",11,9326410,"China",-8632716,"CH",2011,"Male",8632716
"114",12,9326410,"China",-8959414,"CH",2011,"Male",8959414
"115",13,9326410,"China",-9306668,"CH",2011,"Male",9306668
"116",14,9326410,"China",-9647403,"CH",2011,"Male",9647403
"117",15,9326410,"China",-10189889,"CH",2011,"Male",10189889
"118",16,9326410,"China",-10622659,"CH",2011,"Male",10622659
"119",17,9326410,"China",-10734366,"CH",2011,"Male",10734366
"120",18,9326410,"China",-10705600,"CH",2011,"Male",10705600
"121",19,9326410,"China",-10945462,"CH",2011,"Male",10945462
"122",20,9326410,"China",-11477701,"CH",2011,"Male",11477701
"123",21,9326410,"China",-15085623,"CH",2011,"Male",15085623
"124",22,9326410,"China",-13052875,"CH",2011,"Male",13052875
"125",23,9326410,"China",-12674039,"CH",2011,"Male",12674039
"126",24,9326410,"China",-13352146,"CH",2011,"Male",13352146
"127",25,9326410,"China",-11243038,"CH",2011,"Male",11243038
"128",26,9326410,"China",-10092487,"CH",2011,"Male",10092487
"129",27,9326410,"China",-10037379,"CH",2011,"Male",10037379
"130",28,9326410,"China",-10235129,"CH",2011,"Male",10235129
"131",29,9326410,"China",-12227630,"CH",2011,"Male",12227630
"132",30,9326410,"China",-9237630,"CH",2011,"Male",9237630
"133",31,9326410,"China",-9555682,"CH",2011,"Male",9555682
"134",32,9326410,"China",-9562177,"CH",2011,"Male",9562177
"135",33,9326410,"China",-9309372,"CH",2011,"Male",9309372
"136",34,9326410,"China",-9551262,"CH",2011,"Male",9551262
"137",35,9326410,"China",-10073659,"CH",2011,"Male",10073659
"138",36,9326410,"China",-10632906,"CH",2011,"Male",10632906
"139",37,9326410,"China",-11516314,"CH",2011,"Male",11516314
"140",38,9326410,"China",-12051945,"CH",2011,"Male",12051945
"141",39,9326410,"China",-12259080,"CH",2011,"Male",12259080
"142",40,9326410,"China",-13131149,"CH",2011,"Male",13131149
"143",41,9326410,"China",-13003783,"CH",2011,"Male",13003783
"144",42,9326410,"China",-13563227,"CH",2011,"Male",13563227
"145",43,9326410,"China",-12296031,"CH",2011,"Male",12296031
"146",44,9326410,"China",-11357259,"CH",2011,"Male",11357259
"147",45,9326410,"China",-12367852,"CH",2011,"Male",12367852
"148",46,9326410,"China",-12005984,"CH",2011,"Male",12005984
"149",47,9326410,"China",-12319651,"CH",2011,"Male",12319651
"150",48,9326410,"China",-13230183,"CH",2011,"Male",13230183
"151",49,9326410,"China",-7687972,"CH",2011,"Male",7687972
"152",50,9326410,"China",-5501764,"CH",2011,"Male",5501764
"153",51,9326410,"China",-7035942,"CH",2011,"Male",7035942
"154",52,9326410,"China",-7009685,"CH",2011,"Male",7009685
"155",53,9326410,"China",-9265237,"CH",2011,"Male",9265237
"156",54,9326410,"China",-8775265,"CH",2011,"Male",8775265
"157",55,9326410,"China",-8347720,"CH",2011,"Male",8347720
"158",56,9326410,"China",-9147506,"CH",2011,"Male",9147506
"159",57,9326410,"China",-8534962,"CH",2011,"Male",8534962
"160",58,9326410,"China",-7944082,"CH",2011,"Male",7944082
"161",59,9326410,"China",-7721098,"CH",2011,"Male",7721098
"162",60,9326410,"China",-6575558,"CH",2011,"Male",6575558
"163",61,9326410,"China",-6973340,"CH",2011,"Male",6973340
"164",62,9326410,"China",-5820409,"CH",2011,"Male",5820409
"165",63,9326410,"China",-5471845,"CH",2011,"Male",5471845
"166",64,9326410,"China",-5190778,"CH",2011,"Male",5190778
"167",65,9326410,"China",-4658804,"CH",2011,"Male",4658804
"168",66,9326410,"China",-4368197,"CH",2011,"Male",4368197
"169",67,9326410,"China",-4089081,"CH",2011,"Male",4089081
"170",68,9326410,"China",-3783395,"CH",2011,"Male",3783395
"171",69,9326410,"China",-3753988,"CH",2011,"Male",3753988
"172",70,9326410,"China",-3608048,"CH",2011,"Male",3608048
"173",71,9326410,"China",-3358663,"CH",2011,"Male",3358663
"174",72,9326410,"China",-3135836,"CH",2011,"Male",3135836
"175",73,9326410,"China",-3112992,"CH",2011,"Male",3112992
"176",74,9326410,"China",-2898601,"CH",2011,"Male",2898601
"177",75,9326410,"China",-2721145,"CH",2011,"Male",2721145
"178",76,9326410,"China",-2464422,"CH",2011,"Male",2464422
"179",77,9326410,"China",-2326859,"CH",2011,"Male",2326859
"180",78,9326410,"China",-2120061,"CH",2011,"Male",2120061
"181",79,9326410,"China",-1774761,"CH",2011,"Male",1774761
"182",80,9326410,"China",-1583667,"CH",2011,"Male",1583667
"183",81,9326410,"China",-1436374,"CH",2011,"Male",1436374
"184",82,9326410,"China",-1147724,"CH",2011,"Male",1147724
"185",83,9326410,"China",-1031550,"CH",2011,"Male",1031550
"186",84,9326410,"China",-795911,"CH",2011,"Male",795911
"187",85,9326410,"China",-651953,"CH",2011,"Male",651953
"188",86,9326410,"China",-553873,"CH",2011,"Male",553873
"189",87,9326410,"China",-422450,"CH",2011,"Male",422450
"190",88,9326410,"China",-298927,"CH",2011,"Male",298927
"191",89,9326410,"China",-231594,"CH",2011,"Male",231594
"192",90,9326410,"China",-166990,"CH",2011,"Male",166990
"193",91,9326410,"China",-120644,"CH",2011,"Male",120644
"194",92,9326410,"China",-73918,"CH",2011,"Male",73918
"195",93,9326410,"China",-50211,"CH",2011,"Male",50211
"196",94,9326410,"China",-32946,"CH",2011,"Male",32946
"197",95,9326410,"China",-20630,"CH",2011,"Male",20630
"198",96,9326410,"China",-12520,"CH",2011,"Male",12520
"199",97,9326410,"China",-7854,"CH",2011,"Male",7854
"200",98,9326410,"China",-4060,"CH",2011,"Male",4060
"201",99,9326410,"China",-2201,"CH",2011,"Male",2201
"202",100,9326410,"China",-2344,"CH",2011,"Male",2344
"203",0,9326410,"China",-8616675,"CH",2012,"Male",8616675
"204",1,9326410,"China",-8509464,"CH",2012,"Male",8509464
"205",2,9326410,"China",-8474341,"CH",2012,"Male",8474341
"206",3,9326410,"China",-8502472,"CH",2012,"Male",8502472
"207",4,9326410,"China",-8495572,"CH",2012,"Male",8495572
"208",5,9326410,"China",-8419284,"CH",2012,"Male",8419284
"209",6,9326410,"China",-8298432,"CH",2012,"Male",8298432
"210",7,9326410,"China",-8125958,"CH",2012,"Male",8125958
"211",8,9326410,"China",-8006457,"CH",2012,"Male",8006457
"212",9,9326410,"China",-8012876,"CH",2012,"Male",8012876
"213",10,9326410,"China",-8139005,"CH",2012,"Male",8139005
"214",11,9326410,"China",-8355268,"CH",2012,"Male",8355268
"215",12,9326410,"China",-8629262,"CH",2012,"Male",8629262
"216",13,9326410,"China",-8955669,"CH",2012,"Male",8955669
"217",14,9326410,"China",-9302334,"CH",2012,"Male",9302334
"218",15,9326410,"China",-9635447,"CH",2012,"Male",9635447
"219",16,9326410,"China",-10170017,"CH",2012,"Male",10170017
"220",17,9326410,"China",-10601233,"CH",2012,"Male",10601233
"221",18,9326410,"China",-10711677,"CH",2012,"Male",10711677
"222",19,9326410,"China",-10681998,"CH",2012,"Male",10681998
"223",20,9326410,"China",-10918451,"CH",2012,"Male",10918451
"224",21,9326410,"China",-11446950,"CH",2012,"Male",11446950
"225",22,9326410,"China",-15049818,"CH",2012,"Male",15049818
"226",23,9326410,"China",-13018936,"CH",2012,"Male",13018936
"227",24,9326410,"China",-12640445,"CH",2012,"Male",12640445
"228",25,9326410,"China",-13320066,"CH",2012,"Male",13320066
"229",26,9326410,"China",-11215805,"CH",2012,"Male",11215805
"230",27,9326410,"China",-10066678,"CH",2012,"Male",10066678
"231",28,9326410,"China",-10011471,"CH",2012,"Male",10011471
"232",29,9326410,"China",-10208554,"CH",2012,"Male",10208554
"233",30,9326410,"China",-12201592,"CH",2012,"Male",12201592
"234",31,9326410,"China",-9218525,"CH",2012,"Male",9218525
"235",32,9326410,"China",-9535504,"CH",2012,"Male",9535504
"236",33,9326410,"China",-9541354,"CH",2012,"Male",9541354
"237",34,9326410,"China",-9288315,"CH",2012,"Male",9288315
"238",35,9326410,"China",-9529956,"CH",2012,"Male",9529956
"239",36,9326410,"China",-10051469,"CH",2012,"Male",10051469
"240",37,9326410,"China",-10608743,"CH",2012,"Male",10608743
"241",38,9326410,"China",-11489264,"CH",2012,"Male",11489264
"242",39,9326410,"China",-12022285,"CH",2012,"Male",12022285
"243",40,9326410,"China",-12228337,"CH",2012,"Male",12228337
"244",41,9326410,"China",-13097438,"CH",2012,"Male",13097438
"245",42,9326410,"China",-12967946,"CH",2012,"Male",12967946
"246",43,9326410,"China",-13523031,"CH",2012,"Male",13523031
"247",44,9326410,"China",-12256298,"CH",2012,"Male",12256298
"248",45,9326410,"China",-11317913,"CH",2012,"Male",11317913
"249",46,9326410,"China",-12321997,"CH",2012,"Male",12321997
"250",47,9326410,"China",-11957463,"CH",2012,"Male",11957463
"251",48,9326410,"China",-12265806,"CH",2012,"Male",12265806
"252",49,9326410,"China",-13168126,"CH",2012,"Male",13168126
"253",50,9326410,"China",-7649206,"CH",2012,"Male",7649206
"254",51,9326410,"China",-5472091,"CH",2012,"Male",5472091
"255",52,9326410,"China",-6995209,"CH",2012,"Male",6995209
"256",53,9326410,"China",-6965696,"CH",2012,"Male",6965696
"257",54,9326410,"China",-9201938,"CH",2012,"Male",9201938
"258",55,9326410,"China",-8709704,"CH",2012,"Male",8709704
"259",56,9326410,"China",-8279451,"CH",2012,"Male",8279451
"260",57,9326410,"China",-9065357,"CH",2012,"Male",9065357
"261",58,9326410,"China",-8450539,"CH",2012,"Male",8450539
"262",59,9326410,"China",-7857317,"CH",2012,"Male",7857317
"263",60,9326410,"China",-7627807,"CH",2012,"Male",7627807
"264",61,9326410,"China",-6487554,"CH",2012,"Male",6487554
"265",62,9326410,"China",-6870127,"CH",2012,"Male",6870127
"266",63,9326410,"China",-5725382,"CH",2012,"Male",5725382
"267",64,9326410,"China",-5373615,"CH",2012,"Male",5373615
"268",65,9326410,"China",-5088502,"CH",2012,"Male",5088502
"269",66,9326410,"China",-4558007,"CH",2012,"Male",4558007
"270",67,9326410,"China",-4264194,"CH",2012,"Male",4264194
"271",68,9326410,"China",-3981611,"CH",2012,"Male",3981611
"272",69,9326410,"China",-3673297,"CH",2012,"Male",3673297
"273",70,9326410,"China",-3632887,"CH",2012,"Male",3632887
"274",71,9326410,"China",-3479060,"CH",2012,"Male",3479060
"275",72,9326410,"China",-3225808,"CH",2012,"Male",3225808
"276",73,9326410,"China",-2998950,"CH",2012,"Male",2998950
"277",74,9326410,"China",-2963427,"CH",2012,"Male",2963427
"278",75,9326410,"China",-2745604,"CH",2012,"Male",2745604
"279",76,9326410,"China",-2563473,"CH",2012,"Male",2563473
"280",77,9326410,"China",-2307637,"CH",2012,"Male",2307637
"281",78,9326410,"China",-2164285,"CH",2012,"Male",2164285
"282",79,9326410,"China",-1957393,"CH",2012,"Male",1957393
"283",80,9326410,"China",-1623127,"CH",2012,"Male",1623127
"284",81,9326410,"China",-1433210,"CH",2012,"Male",1433210
"285",82,9326410,"China",-1286388,"CH",2012,"Male",1286388
"286",83,9326410,"China",-1016224,"CH",2012,"Male",1016224
"287",84,9326410,"China",-902130,"CH",2012,"Male",902130
"288",85,9326410,"China",-684104,"CH",2012,"Male",684104
"289",86,9326410,"China",-549053,"CH",2012,"Male",549053
"290",87,9326410,"China",-458356,"CH",2012,"Male",458356
"291",88,9326410,"China",-343063,"CH",2012,"Male",343063
"292",89,9326410,"China",-237887,"CH",2012,"Male",237887
"293",90,9326410,"China",-180360,"CH",2012,"Male",180360
"294",91,9326410,"China",-127095,"CH",2012,"Male",127095
"295",92,9326410,"China",-89614,"CH",2012,"Male",89614
"296",93,9326410,"China",-53516,"CH",2012,"Male",53516
"297",94,9326410,"China",-35392,"CH",2012,"Male",35392
"298",95,9326410,"China",-22581,"CH",2012,"Male",22581
"299",96,9326410,"China",-13737,"CH",2012,"Male",13737
"300",97,9326410,"China",-8093,"CH",2012,"Male",8093
"301",98,9326410,"China",-4924,"CH",2012,"Male",4924
"302",99,9326410,"China",-2467,"CH",2012,"Male",2467
"303",100,9326410,"China",-2587,"CH",2012,"Male",2587
"304",0,9326410,"China",-8688187,"CH",2013,"Male",8688187
"305",1,9326410,"China",-8600720,"CH",2013,"Male",8600720
"306",2,9326410,"China",-8500275,"CH",2013,"Male",8500275
"307",3,9326410,"China",-8467673,"CH",2013,"Male",8467673
"308",4,9326410,"China",-8497241,"CH",2013,"Male",8497241
"309",5,9326410,"China",-8491137,"CH",2013,"Male",8491137
"310",6,9326410,"China",-8415202,"CH",2013,"Male",8415202
"311",7,9326410,"China",-8294606,"CH",2013,"Male",8294606
"312",8,9326410,"China",-8122394,"CH",2013,"Male",8122394
"313",9,9326410,"China",-8003132,"CH",2013,"Male",8003132
"314",10,9326410,"China",-8009730,"CH",2013,"Male",8009730
"315",11,9326410,"China",-8135896,"CH",2013,"Male",8135896
"316",12,9326410,"China",-8352068,"CH",2013,"Male",8352068
"317",13,9326410,"China",-8625800,"CH",2013,"Male",8625800
"318",14,9326410,"China",-8951655,"CH",2013,"Male",8951655
"319",15,9326410,"China",-9290538,"CH",2013,"Male",9290538
"320",16,9326410,"China",-9615723,"CH",2013,"Male",9615723
"321",17,9326410,"China",-10148737,"CH",2013,"Male",10148737
"322",18,9326410,"China",-10578474,"CH",2013,"Male",10578474
"323",19,9326410,"China",-10687900,"CH",2013,"Male",10687900
"324",20,9326410,"China",-10655029,"CH",2013,"Male",10655029
"325",21,9326410,"China",-10888035,"CH",2013,"Male",10888035
"326",22,9326410,"China",-11415175,"CH",2013,"Male",11415175
"327",23,9326410,"China",-15013365,"CH",2013,"Male",15013365
"328",24,9326410,"China",-12984812,"CH",2013,"Male",12984812
"329",25,9326410,"China",-12609213,"CH",2013,"Male",12609213
"330",26,9326410,"China",-13290500,"CH",2013,"Male",13290500
"331",27,9326410,"China",-11188749,"CH",2013,"Male",11188749
"332",28,9326410,"China",-10040788,"CH",2013,"Male",10040788
"333",29,9326410,"China",-9985240,"CH",2013,"Male",9985240
"334",30,9326410,"China",-10185371,"CH",2013,"Male",10185371
"335",31,9326410,"China",-12178892,"CH",2013,"Male",12178892
"336",32,9326410,"China",-9199167,"CH",2013,"Male",9199167
"337",33,9326410,"China",-9515095,"CH",2013,"Male",9515095
"338",34,9326410,"China",-9520328,"CH",2013,"Male",9520328
"339",35,9326410,"China",-9267863,"CH",2013,"Male",9267863
"340",36,9326410,"China",-9509183,"CH",2013,"Male",9509183
"341",37,9326410,"China",-10028905,"CH",2013,"Male",10028905
"342",38,9326410,"China",-10584049,"CH",2013,"Male",10584049
"343",39,9326410,"China",-11461459,"CH",2013,"Male",11461459
"344",40,9326410,"China",-11992878,"CH",2013,"Male",11992878
"345",41,9326410,"China",-12197673,"CH",2013,"Male",12197673
"346",42,9326410,"China",-13062353,"CH",2013,"Male",13062353
"347",43,9326410,"China",-12930421,"CH",2013,"Male",12930421
"348",44,9326410,"China",-13480681,"CH",2013,"Male",13480681
"349",45,9326410,"China",-12215031,"CH",2013,"Male",12215031
"350",46,9326410,"China",-11276907,"CH",2013,"Male",11276907
"351",47,9326410,"China",-12273378,"CH",2013,"Male",12273378
"352",48,9326410,"China",-11906282,"CH",2013,"Male",11906282
"353",49,9326410,"China",-12209295,"CH",2013,"Male",12209295
"354",50,9326410,"China",-13103320,"CH",2013,"Male",13103320
"355",51,9326410,"China",-7608703,"CH",2013,"Male",7608703
"356",52,9326410,"China",-5440685,"CH",2013,"Male",5440685
"357",53,9326410,"China",-6951748,"CH",2013,"Male",6951748
"358",54,9326410,"China",-6918404,"CH",2013,"Male",6918404
"359",55,9326410,"China",-9133721,"CH",2013,"Male",9133721
"360",56,9326410,"China",-8638943,"CH",2013,"Male",8638943
"361",57,9326410,"China",-8205482,"CH",2013,"Male",8205482
"362",58,9326410,"China",-8976094,"CH",2013,"Male",8976094
"363",59,9326410,"China",-8358567,"CH",2013,"Male",8358567
"364",60,9326410,"China",-7762613,"CH",2013,"Male",7762613
"365",61,9326410,"China",-7525908,"CH",2013,"Male",7525908
"366",62,9326410,"China",-6391626,"CH",2013,"Male",6391626
"367",63,9326410,"China",-6758134,"CH",2013,"Male",6758134
"368",64,9326410,"China",-5622814,"CH",2013,"Male",5622814
"369",65,9326410,"China",-5268072,"CH",2013,"Male",5268072
"370",66,9326410,"China",-4978889,"CH",2013,"Male",4978889
"371",67,9326410,"China",-4450046,"CH",2013,"Male",4450046
"372",68,9326410,"China",-4152743,"CH",2013,"Male",4152743
"373",69,9326410,"China",-3866372,"CH",2013,"Male",3866372
"374",70,9326410,"China",-3555383,"CH",2013,"Male",3555383
"375",71,9326410,"China",-3503604,"CH",2013,"Male",3503604
"376",72,9326410,"China",-3342027,"CH",2013,"Male",3342027
"377",73,9326410,"China",-3085546,"CH",2013,"Male",3085546
"378",74,9326410,"China",-2855387,"CH",2013,"Male",2855387
"379",75,9326410,"China",-2807544,"CH",2013,"Male",2807544
"380",76,9326410,"China",-2587022,"CH",2013,"Male",2587022
"381",77,9326410,"China",-2400866,"CH",2013,"Male",2400866
"382",78,9326410,"China",-2146836,"CH",2013,"Male",2146836
"383",79,9326410,"China",-1998623,"CH",2013,"Male",1998623
"384",80,9326410,"China",-1790174,"CH",2013,"Male",1790174
"385",81,9326410,"China",-1468558,"CH",2013,"Male",1468558
"386",82,9326410,"China",-1283099,"CH",2013,"Male",1283099
"387",83,9326410,"China",-1138455,"CH",2013,"Male",1138455
"388",84,9326410,"China",-888168,"CH",2013,"Male",888168
"389",85,9326410,"China",-775161,"CH",2013,"Male",775161
"390",86,9326410,"China",-576216,"CH",2013,"Male",576216
"391",87,9326410,"China",-454435,"CH",2013,"Male",454435
"392",88,9326410,"China",-372279,"CH",2013,"Male",372279
"393",89,9326410,"China",-273052,"CH",2013,"Male",273052
"394",90,9326410,"China",-185290,"CH",2013,"Male",185290
"395",91,9326410,"China",-137290,"CH",2013,"Male",137290
"396",92,9326410,"China",-94418,"CH",2013,"Male",94418
"397",93,9326410,"China",-64890,"CH",2013,"Male",64890
"398",94,9326410,"China",-37725,"CH",2013,"Male",37725
"399",95,9326410,"China",-24261,"CH",2013,"Male",24261
"400",96,9326410,"China",-15037,"CH",2013,"Male",15037
"401",97,9326410,"China",-8880,"CH",2013,"Male",8880
"402",98,9326410,"China",-5074,"CH",2013,"Male",5074
"403",99,9326410,"China",-2994,"CH",2013,"Male",2994
"404",100,9326410,"China",-2876,"CH",2013,"Male",2876
"405",0,9326410,"China",-8771161,"CH",2014,"Male",8771161
"406",1,9326410,"China",-8671931,"CH",2014,"Male",8671931
"407",2,9326410,"China",-8591640,"CH",2014,"Male",8591640
"408",3,9326410,"China",-8493762,"CH",2014,"Male",8493762
"409",4,9326410,"China",-8462568,"CH",2014,"Male",8462568
"410",5,9326410,"China",-8492920,"CH",2014,"Male",8492920
"411",6,9326410,"China",-8487171,"CH",2014,"Male",8487171
"412",7,9326410,"China",-8411490,"CH",2014,"Male",8411490
"413",8,9326410,"China",-8291145,"CH",2014,"Male",8291145
"414",9,9326410,"China",-8119190,"CH",2014,"Male",8119190
"415",10,9326410,"China",-8000138,"CH",2014,"Male",8000138
"416",11,9326410,"China",-8006810,"CH",2014,"Male",8006810
"417",12,9326410,"China",-8132912,"CH",2014,"Male",8132912
"418",13,9326410,"China",-8348849,"CH",2014,"Male",8348849
"419",14,9326410,"China",-8622074,"CH",2014,"Male",8622074
"420",15,9326410,"China",-8939997,"CH",2014,"Male",8939997
"421",16,9326410,"China",-9270804,"CH",2014,"Male",9270804
"422",17,9326410,"China",-9594634,"CH",2014,"Male",9594634
"423",18,9326410,"China",-10126157,"CH",2014,"Male",10126157
"424",19,9326410,"China",-10554644,"CH",2014,"Male",10554644
"425",20,9326410,"China",-10660689,"CH",2014,"Male",10660689
"426",21,9326410,"China",-10624601,"CH",2014,"Male",10624601
"427",22,9326410,"China",-10856634,"CH",2014,"Male",10856634
"428",23,9326410,"China",-11382798,"CH",2014,"Male",11382798
"429",24,9326410,"China",-14976822,"CH",2014,"Male",14976822
"430",25,9326410,"China",-12953165,"CH",2014,"Male",12953165
"431",26,9326410,"China",-12580539,"CH",2014,"Male",12580539
"432",27,9326410,"China",-13261244,"CH",2014,"Male",13261244
"433",28,9326410,"China",-11161656,"CH",2014,"Male",11161656
"434",29,9326410,"China",-10014570,"CH",2014,"Male",10014570
"435",30,9326410,"China",-9962525,"CH",2014,"Male",9962525
"436",31,9326410,"China",-10165674,"CH",2014,"Male",10165674
"437",32,9326410,"China",-12155917,"CH",2014,"Male",12155917
"438",33,9326410,"China",-9179575,"CH",2014,"Male",9179575
"439",34,9326410,"China",-9494479,"CH",2014,"Male",9494479
"440",35,9326410,"China",-9499924,"CH",2014,"Male",9499924
