"","AGE","AREA_KM2","NAME","POP","FIPS","time","SEX","abs_pop"
"1",0,364485,"Japan",-572954,"JA",2010,"Male",572954
"2",1,364485,"Japan",-581748,"JA",2010,"Male",581748
"3",2,364485,"Japan",-585239,"JA",2010,"Male",585239
"4",3,364485,"Japan",-582223,"JA",2010,"Male",582223
"5",4,364485,"Japan",-568788,"JA",2010,"Male",568788
"6",5,364485,"Japan",-571899,"JA",2010,"Male",571899
"7",6,364485,"Japan",-590530,"JA",2010,"Male",590530
"8",7,364485,"Japan",-602349,"JA",2010,"Male",602349
"9",8,364485,"Japan",-612527,"JA",2010,"Male",612527
"10",9,364485,"Japan",-620373,"JA",2010,"Male",620373
"11",10,364485,"Japan",-619459,"JA",2010,"Male",619459
"12",11,364485,"Japan",-657577,"JA",2010,"Male",657577
"13",12,364485,"Japan",-660745,"JA",2010,"Male",660745
"14",13,364485,"Japan",-662033,"JA",2010,"Male",662033
"15",14,364485,"Japan",-674129,"JA",2010,"Male",674129
"16",15,364485,"Japan",-677114,"JA",2010,"Male",677114
"17",16,364485,"Japan",-625888,"JA",2010,"Male",625888
"18",17,364485,"Japan",-619600,"JA",2010,"Male",619600
"19",18,364485,"Japan",-630389,"JA",2010,"Male",630389
"20",19,364485,"Japan",-618068,"JA",2010,"Male",618068
"21",20,364485,"Japan",-609281,"JA",2010,"Male",609281
"22",21,364485,"Japan",-620004,"JA",2010,"Male",620004
"23",22,364485,"Japan",-647687,"JA",2010,"Male",647687
"24",23,364485,"Japan",-670543,"JA",2010,"Male",670543
"25",24,364485,"Japan",-688413,"JA",2010,"Male",688413
"26",25,364485,"Japan",-711549,"JA",2010,"Male",711549
"27",26,364485,"Japan",-731136,"JA",2010,"Male",731136
"28",27,364485,"Japan",-734791,"JA",2010,"Male",734791
"29",28,364485,"Japan",-737263,"JA",2010,"Male",737263
"30",29,364485,"Japan",-756566,"JA",2010,"Male",756566
"31",30,364485,"Japan",-791118,"JA",2010,"Male",791118
"32",31,364485,"Japan",-777633,"JA",2010,"Male",777633
"33",32,364485,"Japan",-805757,"JA",2010,"Male",805757
"34",33,364485,"Japan",-828881,"JA",2010,"Male",828881
"35",34,364485,"Japan",-856998,"JA",2010,"Male",856998
"36",35,364485,"Japan",-906511,"JA",2010,"Male",906511
"37",36,364485,"Japan",-969013,"JA",2010,"Male",969013
"38",37,364485,"Japan",-972824,"JA",2010,"Male",972824
"39",38,364485,"Japan",-950277,"JA",2010,"Male",950277
"40",39,364485,"Japan",-926304,"JA",2010,"Male",926304
"41",40,364485,"Japan",-901582,"JA",2010,"Male",901582
"42",41,364485,"Japan",-903751,"JA",2010,"Male",903751
"43",42,364485,"Japan",-884824,"JA",2010,"Male",884824
"44",43,364485,"Japan",-831658,"JA",2010,"Male",831658
"45",44,364485,"Japan",-735217,"JA",2010,"Male",735217
"46",45,364485,"Japan",-844396,"JA",2010,"Male",844396
"47",46,364485,"Japan",-816296,"JA",2010,"Male",816296
"48",47,364485,"Japan",-793764,"JA",2010,"Male",793764
"49",48,364485,"Japan",-770946,"JA",2010,"Male",770946
"50",49,364485,"Japan",-769802,"JA",2010,"Male",769802
"51",50,364485,"Japan",-776564,"JA",2010,"Male",776564
"52",51,364485,"Japan",-790779,"JA",2010,"Male",790779
"53",52,364485,"Japan",-769151,"JA",2010,"Male",769151
"54",53,364485,"Japan",-761205,"JA",2010,"Male",761205
"55",54,364485,"Japan",-799720,"JA",2010,"Male",799720
"56",55,364485,"Japan",-820850,"JA",2010,"Male",820850
"57",56,364485,"Japan",-835749,"JA",2010,"Male",835749
"58",57,364485,"Japan",-881619,"JA",2010,"Male",881619
"59",58,364485,"Japan",-927931,"JA",2010,"Male",927931
"60",59,364485,"Japan",-984969,"JA",2010,"Male",984969
"61",60,364485,"Japan",-1058368,"JA",2010,"Male",1058368
"62",61,364485,"Japan",-1127634,"JA",2010,"Male",1127634
"63",62,364485,"Japan",-1102575,"JA",2010,"Male",1102575
"64",63,364485,"Japan",-962423,"JA",2010,"Male",962423
"65",64,364485,"Japan",-680442,"JA",2010,"Male",680442
"66",65,364485,"Japan",-743952,"JA",2010,"Male",743952
"67",66,364485,"Japan",-838621,"JA",2010,"Male",838621
"68",67,364485,"Japan",-818876,"JA",2010,"Male",818876
"69",68,364485,"Japan",-824557,"JA",2010,"Male",824557
"70",69,364485,"Japan",-781525,"JA",2010,"Male",781525
"71",70,364485,"Japan",-696120,"JA",2010,"Male",696120
"72",71,364485,"Japan",-609756,"JA",2010,"Male",609756
"73",72,364485,"Japan",-635222,"JA",2010,"Male",635222
"74",73,364485,"Japan",-637046,"JA",2010,"Male",637046
"75",74,364485,"Japan",-612597,"JA",2010,"Male",612597
"76",75,364485,"Japan",-568024,"JA",2010,"Male",568024
"77",76,364485,"Japan",-530696,"JA",2010,"Male",530696
"78",77,364485,"Japan",-510183,"JA",2010,"Male",510183
"79",78,364485,"Japan",-481696,"JA",2010,"Male",481696
"80",79,364485,"Japan",-442257,"JA",2010,"Male",442257
"81",80,364485,"Japan",-402235,"JA",2010,"Male",402235
"82",81,364485,"Japan",-369096,"JA",2010,"Male",369096
"83",82,364485,"Japan",-335362,"JA",2010,"Male",335362
"84",83,364485,"Japan",-300441,"JA",2010,"Male",300441
"85",84,364485,"Japan",-263182,"JA",2010,"Male",263182
"86",85,364485,"Japan",-219904,"JA",2010,"Male",219904
"87",86,364485,"Japan",-175269,"JA",2010,"Male",175269
"88",87,364485,"Japan",-139635,"JA",2010,"Male",139635
"89",88,364485,"Japan",-114169,"JA",2010,"Male",114169
"90",89,364485,"Japan",-94757,"JA",2010,"Male",94757
"91",90,364485,"Japan",-79944,"JA",2010,"Male",79944
"92",91,364485,"Japan",-58080,"JA",2010,"Male",58080
"93",92,364485,"Japan",-48667,"JA",2010,"Male",48667
"94",93,364485,"Japan",-39006,"JA",2010,"Male",39006
"95",94,364485,"Japan",-30445,"JA",2010,"Male",30445
"96",95,364485,"Japan",-22788,"JA",2010,"Male",22788
"97",96,364485,"Japan",-16812,"JA",2010,"Male",16812
"98",97,364485,"Japan",-11712,"JA",2010,"Male",11712
"99",98,364485,"Japan",-7860,"JA",2010,"Male",7860
"100",99,364485,"Japan",-5015,"JA",2010,"Male",5015
"101",100,364485,"Japan",-7508,"JA",2010,"Male",7508
"102",0,364485,"Japan",-562900,"JA",2011,"Male",562900
"103",1,364485,"Japan",-571736,"JA",2011,"Male",571736
"104",2,364485,"Japan",-580541,"JA",2011,"Male",580541
"105",3,364485,"Japan",-584104,"JA",2011,"Male",584104
"106",4,364485,"Japan",-581105,"JA",2011,"Male",581105
"107",5,364485,"Japan",-567830,"JA",2011,"Male",567830
"108",6,364485,"Japan",-571247,"JA",2011,"Male",571247
"109",7,364485,"Japan",-589884,"JA",2011,"Male",589884
"110",8,364485,"Japan",-601709,"JA",2011,"Male",601709
"111",9,364485,"Japan",-611882,"JA",2011,"Male",611882
"112",10,364485,"Japan",-619811,"JA",2011,"Male",619811
"113",11,364485,"Japan",-619062,"JA",2011,"Male",619062
"114",12,364485,"Japan",-657180,"JA",2011,"Male",657180
"115",13,364485,"Japan",-660336,"JA",2011,"Male",660336
"116",14,364485,"Japan",-661608,"JA",2011,"Male",661608
"117",15,364485,"Japan",-673947,"JA",2011,"Male",673947
"118",16,364485,"Japan",-677386,"JA",2011,"Male",677386
"119",17,364485,"Japan",-626120,"JA",2011,"Male",626120
"120",18,364485,"Japan",-619798,"JA",2011,"Male",619798
"121",19,364485,"Japan",-630546,"JA",2011,"Male",630546
"122",20,364485,"Japan",-618313,"JA",2011,"Male",618313
"123",21,364485,"Japan",-609722,"JA",2011,"Male",609722
"124",22,364485,"Japan",-620406,"JA",2011,"Male",620406
"125",23,364485,"Japan",-648077,"JA",2011,"Male",648077
"126",24,364485,"Japan",-670929,"JA",2011,"Male",670929
"127",25,364485,"Japan",-688052,"JA",2011,"Male",688052
"128",26,364485,"Japan",-709698,"JA",2011,"Male",709698
"129",27,364485,"Japan",-729256,"JA",2011,"Male",729256
"130",28,364485,"Japan",-732887,"JA",2011,"Male",732887
"131",29,364485,"Japan",-735320,"JA",2011,"Male",735320
"132",30,364485,"Japan",-754686,"JA",2011,"Male",754686
"133",31,364485,"Japan",-789395,"JA",2011,"Male",789395
"134",32,364485,"Japan",-775893,"JA",2011,"Male",775893
"135",33,364485,"Japan",-803997,"JA",2011,"Male",803997
"136",34,364485,"Japan",-827075,"JA",2011,"Male",827075
"137",35,364485,"Japan",-855185,"JA",2011,"Male",855185
"138",36,364485,"Japan",-904827,"JA",2011,"Male",904827
"139",37,364485,"Japan",-967215,"JA",2011,"Male",967215
"140",38,364485,"Japan",-970926,"JA",2011,"Male",970926
"141",39,364485,"Japan",-948309,"JA",2011,"Male",948309
"142",40,364485,"Japan",-924356,"JA",2011,"Male",924356
"143",41,364485,"Japan",-899735,"JA",2011,"Male",899735
"144",42,364485,"Japan",-901798,"JA",2011,"Male",901798
"145",43,364485,"Japan",-882816,"JA",2011,"Male",882816
"146",44,364485,"Japan",-829597,"JA",2011,"Male",829597
"147",45,364485,"Japan",-733224,"JA",2011,"Male",733224
"148",46,364485,"Japan",-842128,"JA",2011,"Male",842128
"149",47,364485,"Japan",-813913,"JA",2011,"Male",813913
"150",48,364485,"Japan",-791280,"JA",2011,"Male",791280
"151",49,364485,"Japan",-768363,"JA",2011,"Male",768363
"152",50,364485,"Japan",-767001,"JA",2011,"Male",767001
"153",51,364485,"Japan",-773590,"JA",2011,"Male",773590
"154",52,364485,"Japan",-787528,"JA",2011,"Male",787528
"155",53,364485,"Japan",-765687,"JA",2011,"Male",765687
"156",54,364485,"Japan",-757532,"JA",2011,"Male",757532
"157",55,364485,"Japan",-795624,"JA",2011,"Male",795624
"158",56,364485,"Japan",-816333,"JA",2011,"Male",816333
"159",57,364485,"Japan",-830755,"JA",2011,"Male",830755
"160",58,364485,"Japan",-875857,"JA",2011,"Male",875857
"161",59,364485,"Japan",-921225,"JA",2011,"Male",921225
"162",60,364485,"Japan",-977307,"JA",2011,"Male",977307
"163",61,364485,"Japan",-1049505,"JA",2011,"Male",1049505
"164",62,364485,"Japan",-1117194,"JA",2011,"Male",1117194
"165",63,364485,"Japan",-1092068,"JA",2011,"Male",1092068
"166",64,364485,"Japan",-952709,"JA",2011,"Male",952709
"167",65,364485,"Japan",-672586,"JA",2011,"Male",672586
"168",66,364485,"Japan",-734936,"JA",2011,"Male",734936
"169",67,364485,"Japan",-827726,"JA",2011,"Male",827726
"170",68,364485,"Japan",-807225,"JA",2011,"Male",807225
"171",69,364485,"Japan",-811903,"JA",2011,"Male",811903
"172",70,364485,"Japan",-768710,"JA",2011,"Male",768710
"173",71,364485,"Japan",-683559,"JA",2011,"Male",683559
"174",72,364485,"Japan",-597285,"JA",2011,"Male",597285
"175",73,364485,"Japan",-620830,"JA",2011,"Male",620830
"176",74,364485,"Japan",-621065,"JA",2011,"Male",621065
"177",75,364485,"Japan",-595352,"JA",2011,"Male",595352
"178",76,364485,"Japan",-549764,"JA",2011,"Male",549764
"179",77,364485,"Japan",-511667,"JA",2011,"Male",511667
"180",78,364485,"Japan",-489839,"JA",2011,"Male",489839
"181",79,364485,"Japan",-460077,"JA",2011,"Male",460077
"182",80,364485,"Japan",-419993,"JA",2011,"Male",419993
"183",81,364485,"Japan",-379698,"JA",2011,"Male",379698
"184",82,364485,"Japan",-346303,"JA",2011,"Male",346303
"185",83,364485,"Japan",-312260,"JA",2011,"Male",312260
"186",84,364485,"Japan",-277285,"JA",2011,"Male",277285
"187",85,364485,"Japan",-240586,"JA",2011,"Male",240586
"188",86,364485,"Japan",-199162,"JA",2011,"Male",199162
"189",87,364485,"Japan",-157232,"JA",2011,"Male",157232
"190",88,364485,"Japan",-123730,"JA",2011,"Male",123730
"191",89,364485,"Japan",-99725,"JA",2011,"Male",99725
"192",90,364485,"Japan",-81723,"JA",2011,"Male",81723
"193",91,364485,"Japan",-67981,"JA",2011,"Male",67981
"194",92,364485,"Japan",-48541,"JA",2011,"Male",48541
"195",93,364485,"Japan",-39890,"JA",2011,"Male",39890
"196",94,364485,"Japan",-31287,"JA",2011,"Male",31287
"197",95,364485,"Japan",-23957,"JA",2011,"Male",23957
"198",96,364485,"Japan",-17548,"JA",2011,"Male",17548
"199",97,364485,"Japan",-12647,"JA",2011,"Male",12647
"200",98,364485,"Japan",-8597,"JA",2011,"Male",8597
"201",99,364485,"Japan",-5621,"JA",2011,"Male",5621
"202",100,364485,"Japan",-8426,"JA",2011,"Male",8426
"203",0,364485,"Japan",-552718,"JA",2012,"Male",552718
"204",1,364485,"Japan",-562381,"JA",2012,"Male",562381
"205",2,364485,"Japan",-571228,"JA",2012,"Male",571228
"206",3,364485,"Japan",-580101,"JA",2012,"Male",580101
"207",4,364485,"Japan",-583680,"JA",2012,"Male",583680
"208",5,364485,"Japan",-580689,"JA",2012,"Male",580689
"209",6,364485,"Japan",-567573,"JA",2012,"Male",567573
"210",7,364485,"Japan",-570997,"JA",2012,"Male",570997
"211",8,364485,"Japan",-589638,"JA",2012,"Male",589638
"212",9,364485,"Japan",-601460,"JA",2012,"Male",601460
"213",10,364485,"Japan",-611635,"JA",2012,"Male",611635
"214",11,364485,"Japan",-619648,"JA",2012,"Male",619648
"215",12,364485,"Japan",-618902,"JA",2012,"Male",618902
"216",13,364485,"Japan",-657007,"JA",2012,"Male",657007
"217",14,364485,"Japan",-660146,"JA",2012,"Male",660146
"218",15,364485,"Japan",-661410,"JA",2012,"Male",661410
"219",16,364485,"Japan",-673949,"JA",2012,"Male",673949
"220",17,364485,"Japan",-677336,"JA",2012,"Male",677336
"221",18,364485,"Japan",-626047,"JA",2012,"Male",626047
"222",19,364485,"Japan",-619695,"JA",2012,"Male",619695
"223",20,364485,"Japan",-630404,"JA",2012,"Male",630404
"224",21,364485,"Japan",-618255,"JA",2012,"Male",618255
"225",22,364485,"Japan",-609637,"JA",2012,"Male",609637
"226",23,364485,"Japan",-620317,"JA",2012,"Male",620317
"227",24,364485,"Japan",-647983,"JA",2012,"Male",647983
"228",25,364485,"Japan",-670825,"JA",2012,"Male",670825
"229",26,364485,"Japan",-687202,"JA",2012,"Male",687202
"230",27,364485,"Japan",-708821,"JA",2012,"Male",708821
"231",28,364485,"Japan",-728346,"JA",2012,"Male",728346
"232",29,364485,"Japan",-731940,"JA",2012,"Male",731940
"233",30,364485,"Japan",-734361,"JA",2012,"Male",734361
"234",31,364485,"Japan",-753807,"JA",2012,"Male",753807
"235",32,364485,"Japan",-788470,"JA",2012,"Male",788470
"236",33,364485,"Japan",-774976,"JA",2012,"Male",774976
"237",34,364485,"Japan",-803034,"JA",2012,"Male",803034
"238",35,364485,"Japan",-826018,"JA",2012,"Male",826018
"239",36,364485,"Japan",-854179,"JA",2012,"Male",854179
"240",37,364485,"Japan",-903726,"JA",2012,"Male",903726
"241",38,364485,"Japan",-965967,"JA",2012,"Male",965967
"242",39,364485,"Japan",-969584,"JA",2012,"Male",969584
"243",40,364485,"Japan",-946897,"JA",2012,"Male",946897
"244",41,364485,"Japan",-922957,"JA",2012,"Male",922957
"245",42,364485,"Japan",-898269,"JA",2012,"Male",898269
"246",43,364485,"Japan",-900247,"JA",2012,"Male",900247
"247",44,364485,"Japan",-881154,"JA",2012,"Male",881154
"248",45,364485,"Japan",-827890,"JA",2012,"Male",827890
"249",46,364485,"Japan",-731611,"JA",2012,"Male",731611
"250",47,364485,"Japan",-840131,"JA",2012,"Male",840131
"251",48,364485,"Japan",-811828,"JA",2012,"Male",811828
"252",49,364485,"Japan",-789094,"JA",2012,"Male",789094
"253",50,364485,"Japan",-765987,"JA",2012,"Male",765987
"254",51,364485,"Japan",-764451,"JA",2012,"Male",764451
"255",52,364485,"Japan",-770800,"JA",2012,"Male",770800
"256",53,364485,"Japan",-784405,"JA",2012,"Male",784405
"257",54,364485,"Japan",-762410,"JA",2012,"Male",762410
"258",55,364485,"Japan",-754028,"JA",2012,"Male",754028
"259",56,364485,"Japan",-791627,"JA",2012,"Male",791627
"260",57,364485,"Japan",-811854,"JA",2012,"Male",811854
"261",58,364485,"Japan",-825728,"JA",2012,"Male",825728
"262",59,364485,"Japan",-869963,"JA",2012,"Male",869963
"263",60,364485,"Japan",-914478,"JA",2012,"Male",914478
"264",61,364485,"Japan",-969537,"JA",2012,"Male",969537
"265",62,364485,"Japan",-1040254,"JA",2012,"Male",1040254
"266",63,364485,"Japan",-1107056,"JA",2012,"Male",1107056
"267",64,364485,"Japan",-1081586,"JA",2012,"Male",1081586
"268",65,364485,"Japan",-942200,"JA",2012,"Male",942200
"269",66,364485,"Japan",-664684,"JA",2012,"Male",664684
"270",67,364485,"Japan",-725671,"JA",2012,"Male",725671
"271",68,364485,"Japan",-816289,"JA",2012,"Male",816289
"272",69,364485,"Japan",-795184,"JA",2012,"Male",795184
"273",70,364485,"Japan",-798933,"JA",2012,"Male",798933
"274",71,364485,"Japan",-755165,"JA",2012,"Male",755165
"275",72,364485,"Japan",-669901,"JA",2012,"Male",669901
"276",73,364485,"Japan",-584066,"JA",2012,"Male",584066
"277",74,364485,"Japan",-605610,"JA",2012,"Male",605610
"278",75,364485,"Japan",-603997,"JA",2012,"Male",603997
"279",76,364485,"Japan",-576682,"JA",2012,"Male",576682
"280",77,364485,"Japan",-530527,"JA",2012,"Male",530527
"281",78,364485,"Japan",-491743,"JA",2012,"Male",491743
"282",79,364485,"Japan",-468363,"JA",2012,"Male",468363
"283",80,364485,"Japan",-437437,"JA",2012,"Male",437437
"284",81,364485,"Japan",-396977,"JA",2012,"Male",396977
"285",82,364485,"Japan",-356749,"JA",2012,"Male",356749
"286",83,364485,"Japan",-322943,"JA",2012,"Male",322943
"287",84,364485,"Japan",-288682,"JA",2012,"Male",288682
"288",85,364485,"Japan",-253946,"JA",2012,"Male",253946
"289",86,364485,"Japan",-218326,"JA",2012,"Male",218326
"290",87,364485,"Japan",-179042,"JA",2012,"Male",179042
"291",88,364485,"Japan",-139645,"JA",2012,"Male",139645
"292",89,364485,"Japan",-108349,"JA",2012,"Male",108349
"293",90,364485,"Japan",-86239,"JA",2012,"Male",86239
"294",91,364485,"Japan",-69694,"JA",2012,"Male",69694
"295",92,364485,"Japan",-56994,"JA",2012,"Male",56994
"296",93,364485,"Japan",-39922,"JA",2012,"Male",39922
"297",94,364485,"Japan",-32116,"JA",2012,"Male",32116
"298",95,364485,"Japan",-24714,"JA",2012,"Male",24714
"299",96,364485,"Japan",-18524,"JA",2012,"Male",18524
"300",97,364485,"Japan",-13256,"JA",2012,"Male",13256
"301",98,364485,"Japan",-9324,"JA",2012,"Male",9324
"302",99,364485,"Japan",-6178,"JA",2012,"Male",6178
"303",100,364485,"Japan",-9486,"JA",2012,"Male",9486
"304",0,364485,"Japan",-541933,"JA",2013,"Male",541933
"305",1,364485,"Japan",-552553,"JA",2013,"Male",552553
"306",2,364485,"Japan",-562226,"JA",2013,"Male",562226
"307",3,364485,"Japan",-571137,"JA",2013,"Male",571137
"308",4,364485,"Japan",-580026,"JA",2013,"Male",580026
"309",5,364485,"Japan",-583611,"JA",2013,"Male",583611
"310",6,364485,"Japan",-580628,"JA",2013,"Male",580628
"311",7,364485,"Japan",-567522,"JA",2013,"Male",567522
"312",8,364485,"Japan",-570950,"JA",2013,"Male",570950
"313",9,364485,"Japan",-589588,"JA",2013,"Male",589588
"314",10,364485,"Japan",-601411,"JA",2013,"Male",601411
"315",11,364485,"Japan",-611591,"JA",2013,"Male",611591
"316",12,364485,"Japan",-619606,"JA",2013,"Male",619606
"317",13,364485,"Japan",-618849,"JA",2013,"Male",618849
"318",14,364485,"Japan",-656937,"JA",2013,"Male",656937
"319",15,364485,"Japan",-660066,"JA",2013,"Male",660066
"320",16,364485,"Japan",-661283,"JA",2013,"Male",661283
"321",17,364485,"Japan",-673768,"JA",2013,"Male",673768
"322",18,364485,"Japan",-677117,"JA",2013,"Male",677117
"323",19,364485,"Japan",-625812,"JA",2013,"Male",625812
"324",20,364485,"Japan",-619431,"JA",2013,"Male",619431
"325",21,364485,"Japan",-630097,"JA",2013,"Male",630097
"326",22,364485,"Japan",-617926,"JA",2013,"Male",617926
"327",23,364485,"Japan",-609312,"JA",2013,"Male",609312
"328",24,364485,"Japan",-619997,"JA",2013,"Male",619997
"329",25,364485,"Japan",-647650,"JA",2013,"Male",647650
"330",26,364485,"Japan",-670484,"JA",2013,"Male",670484
"331",27,364485,"Japan",-686839,"JA",2013,"Male",686839
"332",28,364485,"Japan",-708425,"JA",2013,"Male",708425
"333",29,364485,"Japan",-727906,"JA",2013,"Male",727906
"334",30,364485,"Japan",-731489,"JA",2013,"Male",731489
"335",31,364485,"Japan",-733914,"JA",2013,"Male",733914
"336",32,364485,"Japan",-753325,"JA",2013,"Male",753325
"337",33,364485,"Japan",-787965,"JA",2013,"Male",787965
"338",34,364485,"Japan",-774455,"JA",2013,"Male",774455
"339",35,364485,"Japan",-802421,"JA",2013,"Male",802421
"340",36,364485,"Japan",-825365,"JA",2013,"Male",825365
"341",37,364485,"Japan",-853455,"JA",2013,"Male",853455
"342",38,364485,"Japan",-902877,"JA",2013,"Male",902877
"343",39,364485,"Japan",-964973,"JA",2013,"Male",964973
"344",40,364485,"Japan",-968494,"JA",2013,"Male",968494
"345",41,364485,"Japan",-945730,"JA",2013,"Male",945730
"346",42,364485,"Japan",-921722,"JA",2013,"Male",921722
"347",43,364485,"Japan",-896989,"JA",2013,"Male",896989
"348",44,364485,"Japan",-898827,"JA",2013,"Male",898827
"349",45,364485,"Japan",-879628,"JA",2013,"Male",879628
"350",46,364485,"Japan",-826339,"JA",2013,"Male",826339
"351",47,364485,"Japan",-730097,"JA",2013,"Male",730097
"352",48,364485,"Japan",-838243,"JA",2013,"Male",838243
"353",49,364485,"Japan",-809851,"JA",2013,"Male",809851
"354",50,364485,"Japan",-786926,"JA",2013,"Male",786926
"355",51,364485,"Japan",-763677,"JA",2013,"Male",763677
"356",52,364485,"Japan",-761936,"JA",2013,"Male",761936
"357",53,364485,"Japan",-767992,"JA",2013,"Male",767992
"358",54,364485,"Japan",-781314,"JA",2013,"Male",781314
"359",55,364485,"Japan",-759151,"JA",2013,"Male",759151
"360",56,364485,"Japan",-750484,"JA",2013,"Male",750484
"361",57,364485,"Japan",-787549,"JA",2013,"Male",787549
"362",58,364485,"Japan",-807226,"JA",2013,"Male",807226
"363",59,364485,"Japan",-820472,"JA",2013,"Male",820472
"364",60,364485,"Japan",-863921,"JA",2013,"Male",863921
"365",61,364485,"Japan",-907524,"JA",2013,"Male",907524
"366",62,364485,"Japan",-961350,"JA",2013,"Male",961350
"367",63,364485,"Japan",-1031195,"JA",2013,"Male",1031195
"368",64,364485,"Japan",-1096847,"JA",2013,"Male",1096847
"369",65,364485,"Japan",-1070117,"JA",2013,"Male",1070117
"370",66,364485,"Japan",-931468,"JA",2013,"Male",931468
"371",67,364485,"Japan",-656551,"JA",2013,"Male",656551
"372",68,364485,"Japan",-715930,"JA",2013,"Male",715930
"373",69,364485,"Japan",-804453,"JA",2013,"Male",804453
"374",70,364485,"Japan",-782823,"JA",2013,"Male",782823
"375",71,364485,"Japan",-785208,"JA",2013,"Male",785208
"376",72,364485,"Japan",-740448,"JA",2013,"Male",740448
"377",73,364485,"Japan",-655430,"JA",2013,"Male",655430
"378",74,364485,"Japan",-570088,"JA",2013,"Male",570088
"379",75,364485,"Japan",-589355,"JA",2013,"Male",589355
"380",76,364485,"Japan",-585518,"JA",2013,"Male",585518
"381",77,364485,"Japan",-556985,"JA",2013,"Male",556985
"382",78,364485,"Japan",-510351,"JA",2013,"Male",510351
"383",79,364485,"Japan",-470677,"JA",2013,"Male",470677
"384",80,364485,"Japan",-445832,"JA",2013,"Male",445832
"385",81,364485,"Japan",-413987,"JA",2013,"Male",413987
"386",82,364485,"Japan",-373493,"JA",2013,"Male",373493
"387",83,364485,"Japan",-333181,"JA",2013,"Male",333181
"388",84,364485,"Japan",-299049,"JA",2013,"Male",299049
"389",85,364485,"Japan",-264863,"JA",2013,"Male",264863
"390",86,364485,"Japan",-230896,"JA",2013,"Male",230896
"391",87,364485,"Japan",-196675,"JA",2013,"Male",196675
"392",88,364485,"Japan",-159372,"JA",2013,"Male",159372
"393",89,364485,"Japan",-122587,"JA",2013,"Male",122587
"394",90,364485,"Japan",-93943,"JA",2013,"Male",93943
"395",91,364485,"Japan",-73752,"JA",2013,"Male",73752
"396",92,364485,"Japan",-58608,"JA",2013,"Male",58608
"397",93,364485,"Japan",-47030,"JA",2013,"Male",47030
"398",94,364485,"Japan",-32257,"JA",2013,"Male",32257
"399",95,364485,"Japan",-25467,"JA",2013,"Male",25467
"400",96,364485,"Japan",-19183,"JA",2013,"Male",19183
"401",97,364485,"Japan",-14054,"JA",2013,"Male",14054
"402",98,364485,"Japan",-9815,"JA",2013,"Male",9815
"403",99,364485,"Japan",-6730,"JA",2013,"Male",6730
"404",100,364485,"Japan",-10616,"JA",2013,"Male",10616
"405",0,364485,"Japan",-531077,"JA",2014,"Male",531077
"406",1,364485,"Japan",-541774,"JA",2014,"Male",541774
"407",2,364485,"Japan",-552406,"JA",2014,"Male",552406
"408",3,364485,"Japan",-562139,"JA",2014,"Male",562139
"409",4,364485,"Japan",-571064,"JA",2014,"Male",571064
"410",5,364485,"Japan",-579960,"JA",2014,"Male",579960
"411",6,364485,"Japan",-583552,"JA",2014,"Male",583552
"412",7,364485,"Japan",-580576,"JA",2014,"Male",580576
"413",8,364485,"Japan",-567477,"JA",2014,"Male",567477
"414",9,364485,"Japan",-570902,"JA",2014,"Male",570902
"415",10,364485,"Japan",-589542,"JA",2014,"Male",589542
"416",11,364485,"Japan",-601369,"JA",2014,"Male",601369
"417",12,364485,"Japan",-611550,"JA",2014,"Male",611550
"418",13,364485,"Japan",-619555,"JA",2014,"Male",619555
"419",14,364485,"Japan",-618785,"JA",2014,"Male",618785
"420",15,364485,"Japan",-656860,"JA",2014,"Male",656860
"421",16,364485,"Japan",-659942,"JA",2014,"Male",659942
"422",17,364485,"Japan",-661112,"JA",2014,"Male",661112
"423",18,364485,"Japan",-673558,"JA",2014,"Male",673558
"424",19,364485,"Japan",-676871,"JA",2014,"Male",676871
"425",20,364485,"Japan",-625555,"JA",2014,"Male",625555
"426",21,364485,"Japan",-619140,"JA",2014,"Male",619140
"427",22,364485,"Japan",-629773,"JA",2014,"Male",629773
"428",23,364485,"Japan",-617609,"JA",2014,"Male",617609
"429",24,364485,"Japan",-609009,"JA",2014,"Male",609009
"430",25,364485,"Japan",-619690,"JA",2014,"Male",619690
"431",26,364485,"Japan",-647333,"JA",2014,"Male",647333
"432",27,364485,"Japan",-670142,"JA",2014,"Male",670142
"433",28,364485,"Japan",-686469,"JA",2014,"Male",686469
"434",29,364485,"Japan",-708014,"JA",2014,"Male",708014
"435",30,364485,"Japan",-727473,"JA",2014,"Male",727473
"436",31,364485,"Japan",-731061,"JA",2014,"Male",731061
"437",32,364485,"Japan",-733463,"JA",2014,"Male",733463
"438",33,364485,"Japan",-752860,"JA",2014,"Male",752860
"439",34,364485,"Japan",-787455,"JA",2014,"Male",787455
"440",35,364485,"Japan",-773885,"JA",2014,"Male",773885
"441",36,364485,"Japan",-801811,"JA",2014,"Male",801811
"442",37,364485,"Japan",-824692,"JA",2014,"Male",824692
"443",38,364485,"Japan",-852683,"JA",2014,"Male",852683
"444",39,364485,"Japan",-901983,"JA",2014,"Male",901983
"445",40,364485,"Japan",-963929,"JA",2014,"Male",963929
"446",41,364485,"Japan",-967345,"JA",2014,"Male",967345
"447",42,364485,"Japan",-944513,"JA",2014,"Male",944513
"448",43,364485,"Japan",-920456,"JA",2014,"Male",920456
"449",44,364485,"Japan",-895627,"JA",2014,"Male",895627
