"","AGE","AREA_KM2","NAME","POP","FIPS","time","SEX","abs_pop"
"1",0,96920,"Korea, South",-235018,"KS",2010,"Male",235018
"2",1,96920,"Korea, South",-233126,"KS",2010,"Male",233126
"3",2,96920,"Korea, South",-244656,"KS",2010,"Male",244656
"4",3,96920,"Korea, South",-239752,"KS",2010,"Male",239752
"5",4,96920,"Korea, South",-224485,"KS",2010,"Male",224485
"6",5,96920,"Korea, South",-231173,"KS",2010,"Male",231173
"7",6,96920,"Korea, South",-246066,"KS",2010,"Male",246066
"8",7,96920,"Korea, South",-250930,"KS",2010,"Male",250930
"9",8,96920,"Korea, South",-266654,"KS",2010,"Male",266654
"10",9,96920,"Korea, South",-302636,"KS",2010,"Male",302636
"11",10,96920,"Korea, South",-317604,"KS",2010,"Male",317604
"12",11,96920,"Korea, South",-319012,"KS",2010,"Male",319012
"13",12,96920,"Korea, South",-333671,"KS",2010,"Male",333671
"14",13,96920,"Korea, South",-346452,"KS",2010,"Male",346452
"15",14,96920,"Korea, South",-358963,"KS",2010,"Male",358963
"16",15,96920,"Korea, South",-368440,"KS",2010,"Male",368440
"17",16,96920,"Korea, South",-369523,"KS",2010,"Male",369523
"18",17,96920,"Korea, South",-371184,"KS",2010,"Male",371184
"19",18,96920,"Korea, South",-368449,"KS",2010,"Male",368449
"20",19,96920,"Korea, South",-351325,"KS",2010,"Male",351325
"21",20,96920,"Korea, South",-316295,"KS",2010,"Male",316295
"22",21,96920,"Korea, South",-329016,"KS",2010,"Male",329016
"23",22,96920,"Korea, South",-325947,"KS",2010,"Male",325947
"24",23,96920,"Korea, South",-320112,"KS",2010,"Male",320112
"25",24,96920,"Korea, South",-339243,"KS",2010,"Male",339243
"26",25,96920,"Korea, South",-335537,"KS",2010,"Male",335537
"27",26,96920,"Korea, South",-367261,"KS",2010,"Male",367261
"28",27,96920,"Korea, South",-403660,"KS",2010,"Male",403660
"29",28,96920,"Korea, South",-438776,"KS",2010,"Male",438776
"30",29,96920,"Korea, South",-464141,"KS",2010,"Male",464141
"31",30,96920,"Korea, South",-453975,"KS",2010,"Male",453975
"32",31,96920,"Korea, South",-431696,"KS",2010,"Male",431696
"33",32,96920,"Korea, South",-389520,"KS",2010,"Male",389520
"34",33,96920,"Korea, South",-391764,"KS",2010,"Male",391764
"35",34,96920,"Korea, South",-385313,"KS",2010,"Male",385313
"36",35,96920,"Korea, South",-400143,"KS",2010,"Male",400143
"37",36,96920,"Korea, South",-424289,"KS",2010,"Male",424289
"38",37,96920,"Korea, South",-424765,"KS",2010,"Male",424765
"39",38,96920,"Korea, South",-430937,"KS",2010,"Male",430937
"40",39,96920,"Korea, South",-419478,"KS",2010,"Male",419478
"41",40,96920,"Korea, South",-435248,"KS",2010,"Male",435248
"42",41,96920,"Korea, South",-452936,"KS",2010,"Male",452936
"43",42,96920,"Korea, South",-442389,"KS",2010,"Male",442389
"44",43,96920,"Korea, South",-380128,"KS",2010,"Male",380128
"45",44,96920,"Korea, South",-380445,"KS",2010,"Male",380445
"46",45,96920,"Korea, South",-382161,"KS",2010,"Male",382161
"47",46,96920,"Korea, South",-401067,"KS",2010,"Male",401067
"48",47,96920,"Korea, South",-431016,"KS",2010,"Male",431016
"49",48,96920,"Korea, South",-439064,"KS",2010,"Male",439064
"50",49,96920,"Korea, South",-442469,"KS",2010,"Male",442469
"51",50,96920,"Korea, South",-433074,"KS",2010,"Male",433074
"52",51,96920,"Korea, South",-428340,"KS",2010,"Male",428340
"53",52,96920,"Korea, South",-400756,"KS",2010,"Male",400756
"54",53,96920,"Korea, South",-372166,"KS",2010,"Male",372166
"55",54,96920,"Korea, South",-349901,"KS",2010,"Male",349901
"56",55,96920,"Korea, South",-357529,"KS",2010,"Male",357529
"57",56,96920,"Korea, South",-307378,"KS",2010,"Male",307378
"58",57,96920,"Korea, South",-251401,"KS",2010,"Male",251401
"59",58,96920,"Korea, South",-286705,"KS",2010,"Male",286705
"60",59,96920,"Korea, South",-217151,"KS",2010,"Male",217151
"61",60,96920,"Korea, South",-225418,"KS",2010,"Male",225418
"62",61,96920,"Korea, South",-228944,"KS",2010,"Male",228944
"63",62,96920,"Korea, South",-224208,"KS",2010,"Male",224208
"64",63,96920,"Korea, South",-219741,"KS",2010,"Male",219741
"65",64,96920,"Korea, South",-193947,"KS",2010,"Male",193947
"66",65,96920,"Korea, South",-165721,"KS",2010,"Male",165721
"67",66,96920,"Korea, South",-165001,"KS",2010,"Male",165001
"68",67,96920,"Korea, South",-163946,"KS",2010,"Male",163946
"69",68,96920,"Korea, South",-182013,"KS",2010,"Male",182013
"70",69,96920,"Korea, South",-164732,"KS",2010,"Male",164732
"71",70,96920,"Korea, South",-145325,"KS",2010,"Male",145325
"72",71,96920,"Korea, South",-147217,"KS",2010,"Male",147217
"73",72,96920,"Korea, South",-136642,"KS",2010,"Male",136642
"74",73,96920,"Korea, South",-125173,"KS",2010,"Male",125173
"75",74,96920,"Korea, South",-115191,"KS",2010,"Male",115191
"76",75,96920,"Korea, South",-109990,"KS",2010,"Male",109990
"77",76,96920,"Korea, South",-96627,"KS",2010,"Male",96627
"78",77,96920,"Korea, South",-80371,"KS",2010,"Male",80371
"79",78,96920,"Korea, South",-74907,"KS",2010,"Male",74907
"80",79,96920,"Korea, South",-57438,"KS",2010,"Male",57438
"81",80,96920,"Korea, South",-49246,"KS",2010,"Male",49246
"82",81,96920,"Korea, South",-44559,"KS",2010,"Male",44559
"83",82,96920,"Korea, South",-36519,"KS",2010,"Male",36519
"84",83,96920,"Korea, South",-30917,"KS",2010,"Male",30917
"85",84,96920,"Korea, South",-26582,"KS",2010,"Male",26582
"86",85,96920,"Korea, South",-21046,"KS",2010,"Male",21046
"87",86,96920,"Korea, South",-18814,"KS",2010,"Male",18814
"88",87,96920,"Korea, South",-15452,"KS",2010,"Male",15452
"89",88,96920,"Korea, South",-11734,"KS",2010,"Male",11734
"90",89,96920,"Korea, South",-9448,"KS",2010,"Male",9448
"91",90,96920,"Korea, South",-6693,"KS",2010,"Male",6693
"92",91,96920,"Korea, South",-4528,"KS",2010,"Male",4528
"93",92,96920,"Korea, South",-3381,"KS",2010,"Male",3381
"94",93,96920,"Korea, South",-2555,"KS",2010,"Male",2555
"95",94,96920,"Korea, South",-1895,"KS",2010,"Male",1895
"96",95,96920,"Korea, South",-1170,"KS",2010,"Male",1170
"97",96,96920,"Korea, South",-731,"KS",2010,"Male",731
"98",97,96920,"Korea, South",-498,"KS",2010,"Male",498
"99",98,96920,"Korea, South",-296,"KS",2010,"Male",296
"100",99,96920,"Korea, South",-183,"KS",2010,"Male",183
"101",100,96920,"Korea, South",-227,"KS",2010,"Male",227
"102",0,96920,"Korea, South",-241474,"KS",2011,"Male",241474
"103",1,96920,"Korea, South",-234341,"KS",2011,"Male",234341
"104",2,96920,"Korea, South",-232470,"KS",2011,"Male",232470
"105",3,96920,"Korea, South",-244019,"KS",2011,"Male",244019
"106",4,96920,"Korea, South",-239125,"KS",2011,"Male",239125
"107",5,96920,"Korea, South",-224020,"KS",2011,"Male",224020
"108",6,96920,"Korea, South",-230849,"KS",2011,"Male",230849
"109",7,96920,"Korea, South",-245739,"KS",2011,"Male",245739
"110",8,96920,"Korea, South",-250607,"KS",2011,"Male",250607
"111",9,96920,"Korea, South",-266330,"KS",2011,"Male",266330
"112",10,96920,"Korea, South",-302354,"KS",2011,"Male",302354
"113",11,96920,"Korea, South",-317398,"KS",2011,"Male",317398
"114",12,96920,"Korea, South",-318806,"KS",2011,"Male",318806
"115",13,96920,"Korea, South",-333460,"KS",2011,"Male",333460
"116",14,96920,"Korea, South",-346232,"KS",2011,"Male",346232
"117",15,96920,"Korea, South",-359309,"KS",2011,"Male",359309
"118",16,96920,"Korea, South",-369297,"KS",2011,"Male",369297
"119",17,96920,"Korea, South",-370351,"KS",2011,"Male",370351
"120",18,96920,"Korea, South",-371984,"KS",2011,"Male",371984
"121",19,96920,"Korea, South",-369226,"KS",2011,"Male",369226
"122",20,96920,"Korea, South",-352960,"KS",2011,"Male",352960
"123",21,96920,"Korea, South",-318262,"KS",2011,"Male",318262
"124",22,96920,"Korea, South",-330968,"KS",2011,"Male",330968
"125",23,96920,"Korea, South",-327892,"KS",2011,"Male",327892
"126",24,96920,"Korea, South",-322059,"KS",2011,"Male",322059
"127",25,96920,"Korea, South",-341448,"KS",2011,"Male",341448
"128",26,96920,"Korea, South",-338557,"KS",2011,"Male",338557
"129",27,96920,"Korea, South",-370262,"KS",2011,"Male",370262
"130",28,96920,"Korea, South",-406634,"KS",2011,"Male",406634
"131",29,96920,"Korea, South",-441716,"KS",2011,"Male",441716
"132",30,96920,"Korea, South",-465733,"KS",2011,"Male",465733
"133",31,96920,"Korea, South",-454385,"KS",2011,"Male",454385
"134",32,96920,"Korea, South",-432108,"KS",2011,"Male",432108
"135",33,96920,"Korea, South",-389953,"KS",2011,"Male",389953
"136",34,96920,"Korea, South",-392183,"KS",2011,"Male",392183
"137",35,96920,"Korea, South",-385305,"KS",2011,"Male",385305
"138",36,96920,"Korea, South",-399740,"KS",2011,"Male",399740
"139",37,96920,"Korea, South",-423833,"KS",2011,"Male",423833
"140",38,96920,"Korea, South",-424265,"KS",2011,"Male",424265
"141",39,96920,"Korea, South",-430357,"KS",2011,"Male",430357
"142",40,96920,"Korea, South",-418723,"KS",2011,"Male",418723
"143",41,96920,"Korea, South",-434396,"KS",2011,"Male",434396
"144",42,96920,"Korea, South",-451939,"KS",2011,"Male",451939
"145",43,96920,"Korea, South",-441301,"KS",2011,"Male",441301
"146",44,96920,"Korea, South",-379095,"KS",2011,"Male",379095
"147",45,96920,"Korea, South",-379796,"KS",2011,"Male",379796
"148",46,96920,"Korea, South",-381866,"KS",2011,"Male",381866
"149",47,96920,"Korea, South",-400590,"KS",2011,"Male",400590
"150",48,96920,"Korea, South",-430300,"KS",2011,"Male",430300
"151",49,96920,"Korea, South",-438173,"KS",2011,"Male",438173
"152",50,96920,"Korea, South",-441544,"KS",2011,"Male",441544
"153",51,96920,"Korea, South",-432127,"KS",2011,"Male",432127
"154",52,96920,"Korea, South",-427247,"KS",2011,"Male",427247
"155",53,96920,"Korea, South",-399637,"KS",2011,"Male",399637
"156",54,96920,"Korea, South",-371029,"KS",2011,"Male",371029
"157",55,96920,"Korea, South",-348595,"KS",2011,"Male",348595
"158",56,96920,"Korea, South",-355757,"KS",2011,"Male",355757
"159",57,96920,"Korea, South",-305748,"KS",2011,"Male",305748
"160",58,96920,"Korea, South",-249997,"KS",2011,"Male",249997
"161",59,96920,"Korea, South",-284810,"KS",2011,"Male",284810
"162",60,96920,"Korea, South",-215567,"KS",2011,"Male",215567
"163",61,96920,"Korea, South",-223334,"KS",2011,"Male",223334
"164",62,96920,"Korea, South",-226606,"KS",2011,"Male",226606
"165",63,96920,"Korea, South",-221690,"KS",2011,"Male",221690
"166",64,96920,"Korea, South",-217036,"KS",2011,"Male",217036
"167",65,96920,"Korea, South",-191292,"KS",2011,"Male",191292
"168",66,96920,"Korea, South",-163141,"KS",2011,"Male",163141
"169",67,96920,"Korea, South",-162191,"KS",2011,"Male",162191
"170",68,96920,"Korea, South",-160888,"KS",2011,"Male",160888
"171",69,96920,"Korea, South",-178289,"KS",2011,"Male",178289
"172",70,96920,"Korea, South",-160913,"KS",2011,"Male",160913
"173",71,96920,"Korea, South",-141593,"KS",2011,"Male",141593
"174",72,96920,"Korea, South",-143065,"KS",2011,"Male",143065
"175",73,96920,"Korea, South",-132413,"KS",2011,"Male",132413
"176",74,96920,"Korea, South",-120915,"KS",2011,"Male",120915
"177",75,96920,"Korea, South",-110959,"KS",2011,"Male",110959
"178",76,96920,"Korea, South",-105659,"KS",2011,"Male",105659
"179",77,96920,"Korea, South",-92435,"KS",2011,"Male",92435
"180",78,96920,"Korea, South",-76520,"KS",2011,"Male",76520
"181",79,96920,"Korea, South",-70927,"KS",2011,"Male",70927
"182",80,96920,"Korea, South",-53884,"KS",2011,"Male",53884
"183",81,96920,"Korea, South",-45725,"KS",2011,"Male",45725
"184",82,96920,"Korea, South",-41069,"KS",2011,"Male",41069
"185",83,96920,"Korea, South",-33394,"KS",2011,"Male",33394
"186",84,96920,"Korea, South",-28029,"KS",2011,"Male",28029
"187",85,96920,"Korea, South",-23874,"KS",2011,"Male",23874
"188",86,96920,"Korea, South",-18714,"KS",2011,"Male",18714
"189",87,96920,"Korea, South",-16550,"KS",2011,"Male",16550
"190",88,96920,"Korea, South",-13437,"KS",2011,"Male",13437
"191",89,96920,"Korea, South",-10080,"KS",2011,"Male",10080
"192",90,96920,"Korea, South",-8005,"KS",2011,"Male",8005
"193",91,96920,"Korea, South",-5589,"KS",2011,"Male",5589
"194",92,96920,"Korea, South",-3726,"KS",2011,"Male",3726
"195",93,96920,"Korea, South",-2738,"KS",2011,"Male",2738
"196",94,96920,"Korea, South",-2035,"KS",2011,"Male",2035
"197",95,96920,"Korea, South",-1482,"KS",2011,"Male",1482
"198",96,96920,"Korea, South",-899,"KS",2011,"Male",899
"199",97,96920,"Korea, South",-551,"KS",2011,"Male",551
"200",98,96920,"Korea, South",-368,"KS",2011,"Male",368
"201",99,96920,"Korea, South",-214,"KS",2011,"Male",214
"202",100,96920,"Korea, South",-279,"KS",2011,"Male",279
"203",0,96920,"Korea, South",-244513,"KS",2012,"Male",244513
"204",1,96920,"Korea, South",-240820,"KS",2012,"Male",240820
"205",2,96920,"Korea, South",-233704,"KS",2012,"Male",233704
"206",3,96920,"Korea, South",-231857,"KS",2012,"Male",231857
"207",4,96920,"Korea, South",-243412,"KS",2012,"Male",243412
"208",5,96920,"Korea, South",-238725,"KS",2012,"Male",238725
"209",6,96920,"Korea, South",-223778,"KS",2012,"Male",223778
"210",7,96920,"Korea, South",-230606,"KS",2012,"Male",230606
"211",8,96920,"Korea, South",-245497,"KS",2012,"Male",245497
"212",9,96920,"Korea, South",-250367,"KS",2012,"Male",250367
"213",10,96920,"Korea, South",-266143,"KS",2012,"Male",266143
"214",11,96920,"Korea, South",-302206,"KS",2012,"Male",302206
"215",12,96920,"Korea, South",-317249,"KS",2012,"Male",317249
"216",13,96920,"Korea, South",-318653,"KS",2012,"Male",318653
"217",14,96920,"Korea, South",-333299,"KS",2012,"Male",333299
"218",15,96920,"Korea, South",-346572,"KS",2012,"Male",346572
"219",16,96920,"Korea, South",-360209,"KS",2012,"Male",360209
"220",17,96920,"Korea, South",-370166,"KS",2012,"Male",370166
"221",18,96920,"Korea, South",-371193,"KS",2012,"Male",371193
"222",19,96920,"Korea, South",-372801,"KS",2012,"Male",372801
"223",20,96920,"Korea, South",-371037,"KS",2012,"Male",371037
"224",21,96920,"Korea, South",-355634,"KS",2012,"Male",355634
"225",22,96920,"Korea, South",-320944,"KS",2012,"Male",320944
"226",23,96920,"Korea, South",-333637,"KS",2012,"Male",333637
"227",24,96920,"Korea, South",-330562,"KS",2012,"Male",330562
"228",25,96920,"Korea, South",-324363,"KS",2012,"Male",324363
"229",26,96920,"Korea, South",-344014,"KS",2012,"Male",344014
"230",27,96920,"Korea, South",-341130,"KS",2012,"Male",341130
"231",28,96920,"Korea, South",-372814,"KS",2012,"Male",372814
"232",29,96920,"Korea, South",-409155,"KS",2012,"Male",409155
"233",30,96920,"Korea, South",-442659,"KS",2012,"Male",442659
"234",31,96920,"Korea, South",-465331,"KS",2012,"Male",465331
"235",32,96920,"Korea, South",-453976,"KS",2012,"Male",453976
"236",33,96920,"Korea, South",-431702,"KS",2012,"Male",431702
"237",34,96920,"Korea, South",-389571,"KS",2012,"Male",389571
"238",35,96920,"Korea, South",-391366,"KS",2012,"Male",391366
"239",36,96920,"Korea, South",-384058,"KS",2012,"Male",384058
"240",37,96920,"Korea, South",-398454,"KS",2012,"Male",398454
"241",38,96920,"Korea, South",-422476,"KS",2012,"Male",422476
"242",39,96920,"Korea, South",-422842,"KS",2012,"Male",422842
"243",40,96920,"Korea, South",-428842,"KS",2012,"Male",428842
"244",41,96920,"Korea, South",-417034,"KS",2012,"Male",417034
"245",42,96920,"Korea, South",-432582,"KS",2012,"Male",432582
"246",43,96920,"Korea, South",-449985,"KS",2012,"Male",449985
"247",44,96920,"Korea, South",-439270,"KS",2012,"Male",439270
"248",45,96920,"Korea, South",-377625,"KS",2012,"Male",377625
"249",46,96920,"Korea, South",-378703,"KS",2012,"Male",378703
"250",47,96920,"Korea, South",-380651,"KS",2012,"Male",380651
"251",48,96920,"Korea, South",-399189,"KS",2012,"Male",399189
"252",49,96920,"Korea, South",-428653,"KS",2012,"Male",428653
"253",50,96920,"Korea, South",-436433,"KS",2012,"Male",436433
"254",51,96920,"Korea, South",-439768,"KS",2012,"Male",439768
"255",52,96920,"Korea, South",-430231,"KS",2012,"Male",430231
"256",53,96920,"Korea, South",-425200,"KS",2012,"Male",425200
"257",54,96920,"Korea, South",-397556,"KS",2012,"Male",397556
"258",55,96920,"Korea, South",-369035,"KS",2012,"Male",369035
"259",56,96920,"Korea, South",-346427,"KS",2012,"Male",346427
"260",57,96920,"Korea, South",-353342,"KS",2012,"Male",353342
"261",58,96920,"Korea, South",-303472,"KS",2012,"Male",303472
"262",59,96920,"Korea, South",-247950,"KS",2012,"Male",247950
"263",60,96920,"Korea, South",-282463,"KS",2012,"Male",282463
"264",61,96920,"Korea, South",-213530,"KS",2012,"Male",213530
"265",62,96920,"Korea, South",-221013,"KS",2012,"Male",221013
"266",63,96920,"Korea, South",-224028,"KS",2012,"Male",224028
"267",64,96920,"Korea, South",-218933,"KS",2012,"Male",218933
"268",65,96920,"Korea, South",-214194,"KS",2012,"Male",214194
"269",66,96920,"Korea, South",-188514,"KS",2012,"Male",188514
"270",67,96920,"Korea, South",-160555,"KS",2012,"Male",160555
"271",68,96920,"Korea, South",-159374,"KS",2012,"Male",159374
"272",69,96920,"Korea, South",-157820,"KS",2012,"Male",157820
"273",70,96920,"Korea, South",-174358,"KS",2012,"Male",174358
"274",71,96920,"Korea, South",-156896,"KS",2012,"Male",156896
"275",72,96920,"Korea, South",-137713,"KS",2012,"Male",137713
"276",73,96920,"Korea, South",-138755,"KS",2012,"Male",138755
"277",74,96920,"Korea, South",-128028,"KS",2012,"Male",128028
"278",75,96920,"Korea, South",-116521,"KS",2012,"Male",116521
"279",76,96920,"Korea, South",-106597,"KS",2012,"Male",106597
"280",77,96920,"Korea, South",-101080,"KS",2012,"Male",101080
"281",78,96920,"Korea, South",-88010,"KS",2012,"Male",88010
"282",79,96920,"Korea, South",-72462,"KS",2012,"Male",72462
"283",80,96920,"Korea, South",-66658,"KS",2012,"Male",66658
"284",81,96920,"Korea, South",-50144,"KS",2012,"Male",50144
"285",82,96920,"Korea, South",-42251,"KS",2012,"Male",42251
"286",83,96920,"Korea, South",-37658,"KS",2012,"Male",37658
"287",84,96920,"Korea, South",-30367,"KS",2012,"Male",30367
"288",85,96920,"Korea, South",-25256,"KS",2012,"Male",25256
"289",86,96920,"Korea, South",-21302,"KS",2012,"Male",21302
"290",87,96920,"Korea, South",-16524,"KS",2012,"Male",16524
"291",88,96920,"Korea, South",-14450,"KS",2012,"Male",14450
"292",89,96920,"Korea, South",-11592,"KS",2012,"Male",11592
"293",90,96920,"Korea, South",-8584,"KS",2012,"Male",8584
"294",91,96920,"Korea, South",-6720,"KS",2012,"Male",6720
"295",92,96920,"Korea, South",-4623,"KS",2012,"Male",4623
"296",93,96920,"Korea, South",-3035,"KS",2012,"Male",3035
"297",94,96920,"Korea, South",-2195,"KS",2012,"Male",2195
"298",95,96920,"Korea, South",-1603,"KS",2012,"Male",1603
"299",96,96920,"Korea, South",-1147,"KS",2012,"Male",1147
"300",97,96920,"Korea, South",-682,"KS",2012,"Male",682
"301",98,96920,"Korea, South",-410,"KS",2012,"Male",410
"302",99,96920,"Korea, South",-269,"KS",2012,"Male",269
"303",100,96920,"Korea, South",-338,"KS",2012,"Male",338
"304",0,96920,"Korea, South",-235502,"KS",2013,"Male",235502
"305",1,96920,"Korea, South",-243908,"KS",2013,"Male",243908
"306",2,96920,"Korea, South",-240224,"KS",2013,"Male",240224
"307",3,96920,"Korea, South",-233132,"KS",2013,"Male",233132
"308",4,96920,"Korea, South",-231294,"KS",2013,"Male",231294
"309",5,96920,"Korea, South",-242978,"KS",2013,"Male",242978
"310",6,96920,"Korea, South",-238494,"KS",2013,"Male",238494
"311",7,96920,"Korea, South",-223550,"KS",2013,"Male",223550
"312",8,96920,"Korea, South",-230379,"KS",2013,"Male",230379
"313",9,96920,"Korea, South",-245271,"KS",2013,"Male",245271
"314",10,96920,"Korea, South",-250205,"KS",2013,"Male",250205
"315",11,96920,"Korea, South",-266032,"KS",2013,"Male",266032
"316",12,96920,"Korea, South",-302090,"KS",2013,"Male",302090
"317",13,96920,"Korea, South",-317129,"KS",2013,"Male",317129
"318",14,96920,"Korea, South",-318526,"KS",2013,"Male",318526
"319",15,96920,"Korea, South",-333621,"KS",2013,"Male",333621
"320",16,96920,"Korea, South",-347389,"KS",2013,"Male",347389
"321",17,96920,"Korea, South",-360996,"KS",2013,"Male",360996
"322",18,96920,"Korea, South",-370924,"KS",2013,"Male",370924
"323",19,96920,"Korea, South",-371928,"KS",2013,"Male",371928
"324",20,96920,"Korea, South",-374456,"KS",2013,"Male",374456
"325",21,96920,"Korea, South",-373689,"KS",2013,"Male",373689
"326",22,96920,"Korea, South",-358285,"KS",2013,"Male",358285
"327",23,96920,"Korea, South",-323607,"KS",2013,"Male",323607
"328",24,96920,"Korea, South",-336293,"KS",2013,"Male",336293
"329",25,96920,"Korea, South",-333577,"KS",2013,"Male",333577
"330",26,96920,"Korea, South",-327016,"KS",2013,"Male",327016
"331",27,96920,"Korea, South",-346663,"KS",2013,"Male",346663
"332",28,96920,"Korea, South",-343783,"KS",2013,"Male",343783
"333",29,96920,"Korea, South",-375443,"KS",2013,"Male",375443
"334",30,96920,"Korea, South",-410590,"KS",2013,"Male",410590
"335",31,96920,"Korea, South",-442518,"KS",2013,"Male",442518
"336",32,96920,"Korea, South",-465157,"KS",2013,"Male",465157
"337",33,96920,"Korea, South",-453797,"KS",2013,"Male",453797
"338",34,96920,"Korea, South",-431529,"KS",2013,"Male",431529
"339",35,96920,"Korea, South",-388966,"KS",2013,"Male",388966
"340",36,96920,"Korea, South",-390322,"KS",2013,"Male",390322
"341",37,96920,"Korea, South",-383003,"KS",2013,"Male",383003
"342",38,96920,"Korea, South",-397343,"KS",2013,"Male",397343
"343",39,96920,"Korea, South",-421273,"KS",2013,"Male",421273
"344",40,96920,"Korea, South",-421439,"KS",2013,"Male",421439
"345",41,96920,"Korea, South",-427342,"KS",2013,"Male",427342
"346",42,96920,"Korea, South",-415464,"KS",2013,"Male",415464
"347",43,96920,"Korea, South",-430886,"KS",2013,"Male",430886
"348",44,96920,"Korea, South",-448152,"KS",2013,"Male",448152
"349",45,96920,"Korea, South",-437709,"KS",2013,"Male",437709
"350",46,96920,"Korea, South",-376626,"KS",2013,"Male",376626
"351",47,96920,"Korea, South",-377591,"KS",2013,"Male",377591
"352",48,96920,"Korea, South",-379415,"KS",2013,"Male",379415
"353",49,96920,"Korea, South",-397764,"KS",2013,"Male",397764
"354",50,96920,"Korea, South",-426872,"KS",2013,"Male",426872
"355",51,96920,"Korea, South",-434555,"KS",2013,"Male",434555
"356",52,96920,"Korea, South",-437717,"KS",2013,"Male",437717
"357",53,96920,"Korea, South",-428054,"KS",2013,"Male",428054
"358",54,96920,"Korea, South",-422861,"KS",2013,"Male",422861
"359",55,96920,"Korea, South",-395126,"KS",2013,"Male",395126
"360",56,96920,"Korea, South",-366685,"KS",2013,"Male",366685
"361",57,96920,"Korea, South",-344017,"KS",2013,"Male",344017
"362",58,96920,"Korea, South",-350662,"KS",2013,"Male",350662
"363",59,96920,"Korea, South",-300931,"KS",2013,"Male",300931
"364",60,96920,"Korea, South",-245830,"KS",2013,"Male",245830
"365",61,96920,"Korea, South",-280028,"KS",2013,"Male",280028
"366",62,96920,"Korea, South",-211506,"KS",2013,"Male",211506
"367",63,96920,"Korea, South",-218703,"KS",2013,"Male",218703
"368",64,96920,"Korea, South",-221462,"KS",2013,"Male",221462
"369",65,96920,"Korea, South",-216105,"KS",2013,"Male",216105
"370",66,96920,"Korea, South",-211292,"KS",2013,"Male",211292
"371",67,96920,"Korea, South",-185730,"KS",2013,"Male",185730
"372",68,96920,"Korea, South",-157956,"KS",2013,"Male",157956
"373",69,96920,"Korea, South",-156539,"KS",2013,"Male",156539
"374",70,96920,"Korea, South",-154438,"KS",2013,"Male",154438
"375",71,96920,"Korea, South",-170060,"KS",2013,"Male",170060
"376",72,96920,"Korea, South",-152649,"KS",2013,"Male",152649
"377",73,96920,"Korea, South",-133618,"KS",2013,"Male",133618
"378",74,96920,"Korea, South",-134220,"KS",2013,"Male",134220
"379",75,96920,"Korea, South",-123479,"KS",2013,"Male",123479
"380",76,96920,"Korea, South",-111976,"KS",2013,"Male",111976
"381",77,96920,"Korea, South",-102013,"KS",2013,"Male",102013
"382",78,96920,"Korea, South",-96278,"KS",2013,"Male",96278
"383",79,96920,"Korea, South",-83375,"KS",2013,"Male",83375
"384",80,96920,"Korea, South",-68190,"KS",2013,"Male",68190
"385",81,96920,"Korea, South",-62229,"KS",2013,"Male",62229
"386",82,96920,"Korea, South",-46498,"KS",2013,"Male",46498
"387",83,96920,"Korea, South",-38891,"KS",2013,"Male",38891
"388",84,96920,"Korea, South",-34389,"KS",2013,"Male",34389
"389",85,96920,"Korea, South",-27490,"KS",2013,"Male",27490
"390",86,96920,"Korea, South",-22646,"KS",2013,"Male",22646
"391",87,96920,"Korea, South",-18911,"KS",2013,"Male",18911
"392",88,96920,"Korea, South",-14511,"KS",2013,"Male",14511
"393",89,96920,"Korea, South",-12543,"KS",2013,"Male",12543
"394",90,96920,"Korea, South",-9937,"KS",2013,"Male",9937
"395",91,96920,"Korea, South",-7259,"KS",2013,"Male",7259
"396",92,96920,"Korea, South",-5603,"KS",2013,"Male",5603
"397",93,96920,"Korea, South",-3797,"KS",2013,"Male",3797
"398",94,96920,"Korea, South",-2453,"KS",2013,"Male",2453
"399",95,96920,"Korea, South",-1745,"KS",2013,"Male",1745
"400",96,96920,"Korea, South",-1253,"KS",2013,"Male",1253
"401",97,96920,"Korea, South",-879,"KS",2013,"Male",879
"402",98,96920,"Korea, South",-513,"KS",2013,"Male",513
"403",99,96920,"Korea, South",-302,"KS",2013,"Male",302
"404",100,96920,"Korea, South",-421,"KS",2013,"Male",421
"405",0,96920,"Korea, South",-222616,"KS",2014,"Male",222616
"406",1,96920,"Korea, South",-234987,"KS",2014,"Male",234987
"407",2,96920,"Korea, South",-243401,"KS",2014,"Male",243401
"408",3,96920,"Korea, South",-239739,"KS",2014,"Male",239739
"409",4,96920,"Korea, South",-232654,"KS",2014,"Male",232654
"410",5,96920,"Korea, South",-230945,"KS",2014,"Male",230945
"411",6,96920,"Korea, South",-242756,"KS",2014,"Male",242756
"412",7,96920,"Korea, South",-238272,"KS",2014,"Male",238272
"413",8,96920,"Korea, South",-223333,"KS",2014,"Male",223333
"414",9,96920,"Korea, South",-230163,"KS",2014,"Male",230163
"415",10,96920,"Korea, South",-245107,"KS",2014,"Male",245107
"416",11,96920,"Korea, South",-250103,"KS",2014,"Male",250103
"417",12,96920,"Korea, South",-265929,"KS",2014,"Male",265929
"418",13,96920,"Korea, South",-301980,"KS",2014,"Male",301980
"419",14,96920,"Korea, South",-317010,"KS",2014,"Male",317010
"420",15,96920,"Korea, South",-318898,"KS",2014,"Male",318898
"421",16,96920,"Korea, South",-334435,"KS",2014,"Male",334435
"422",17,96920,"Korea, South",-348173,"KS",2014,"Male",348173
"423",18,96920,"Korea, South",-361751,"KS",2014,"Male",361751
"424",19,96920,"Korea, South",-371654,"KS",2014,"Male",371654
